,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,rain_or_not,temperature(Celcius),humidity(%),windspeed(km/h),dateTime
566,2015-11-28,1900-01-01 08:13:33,chinese,male,fat,53,no,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,6,10,no,57,5,18,2.969867763,101.6727939,2,1,25.6875,88.45833333333333,4.570833333333334,2015-11-28 08:13:33
567,2015-11-28,1900-01-01 08:23:27,indian,male,fat,38,yes,young,big,red,casual,brown,short_sleeve,blue_jeans,long,clothes,3,10,no,13,4,15,2.952667786,101.6374642,1,1,25.933333333333334,87.95833333333333,4.1125,2015-11-28 08:23:27
568,2015-11-28,1900-01-01 08:31:26,indian,male,fat,28,no,no_kids,small,yellow,casual,yellow,short_sleeve,blue_jeans,long,clothes,3,7,no,49,1,21,2.965767621,101.6398911,2,1,25.933333333333334,87.95833333333333,4.1125,2015-11-28 08:31:26
569,2015-11-28,1900-01-01 08:31:26,indian,male,fat,30,no,no_kids,big,red,casual,yellow,short_sleeve,grey,long,clothes,4,7,yes,29,2,9,2.929229927,101.6928441,3,1,25.441666666666663,87.75,4.570833333333334,2015-11-28 08:31:26
570,2015-11-28,1900-01-01 08:38:07,chinese,male,moderate,55,no,no_kids,big,blue,casual,white,short_sleeve,blue,short,blankets,4,8,no,13,5,13,2.921581535,101.7055129,2,1,25.541666666666668,87.75,4.570833333333334,2015-11-28 08:38:07
571,2015-11-28,1900-01-01 08:59:43,indian,male,fat,37,yes,young,big,blue,casual,red,short_sleeve,blue_jeans,long,clothes,4,10,no,28,1,11,2.941925339,101.7135719,2,1,25.59583333333333,87.75,4.570833333333334,2015-11-28 08:59:43
572,2015-11-28,1900-01-01 09:01:39,foreigner,male,fat,42,no,no_kids,big,white,casual,orange,short_sleeve,brown,short,blankets,5,7,no,12,5,19,2.927915945,101.6932603,3,1,25.495833333333337,87.75,4.570833333333334,2015-11-28 09:01:39
573,2015-11-28,1900-01-01 09:01:39,foreigner,male,moderate,33,no,no_kids,big,white,casual,white,short_sleeve,blue_jeans,long,clothes,3,7,no,39,2,7,2.959954328,101.7246681,3,1,25.433333333333337,88.45833333333333,4.570833333333334,2015-11-28 09:01:39
574,2015-11-28,1900-01-01 09:07:24,chinese,male,fat,36,yes,young,big,orange,casual,yellow,short_sleeve,blue,short,clothes,3,8,yes,57,5,15,2.95310346,101.6927764,2,1,25.73333333333333,88.45833333333333,4.570833333333334,2015-11-28 09:07:24
575,2015-11-28,1900-01-01 09:30:00,malay,female,fat,38,yes,toddler,big,red,casual,red,short_sleeve,grey,long,clothes,3,8,no,43,4,16,2.950237161,101.6387785,1,1,25.933333333333334,87.95833333333333,4.1125,2015-11-28 09:30:00
576,2015-11-28,1900-01-01 09:30:00,malay,female,moderate,45,no,no_kids,big,black,casual,grey,long sleeve,blue,long,clothes,5,7,no,48,0,13,2.936112039,101.7305357,3,1,25.495833333333337,87.75,4.570833333333334,2015-11-28 09:30:00
577,2015-11-28,1900-01-01 10:11:49,chinese,male,moderate,38,no,no_kids,small,red,casual,grey,short_sleeve,black,long,clothes,6,8,no,53,4,10,2.945627995,101.7402113,1,1,25.495833333333337,87.75,4.570833333333334,2015-11-28 10:11:49
578,2015-11-28,1900-01-01 10:29:01,indian,female,moderate,36,no,no_kids,big,green,casual,purple,short_sleeve,grey,long,clothes,6,10,no,29,5,13,2.921483673,101.6398965,2,1,26.0,86.875,4.1125,2015-11-28 10:29:01
579,2015-11-28,1900-01-01 10:40:32,chinese,male,thin,36,no,no_kids,big,green,casual,grey,short_sleeve,black,long,blankets,6,9,no,23,0,9,2.946974354,101.6392586,1,1,26.0,86.875,4.1125,2015-11-28 10:40:32
580,2015-11-28,1900-01-01 10:47:35,chinese,female,thin,53,no,no_kids,big,white,casual,purple,short_sleeve,blue_jeans,long,blankets,6,7,yes,19,5,10,2.957852455,101.6589347,1,1,25.73333333333333,88.45833333333333,4.570833333333334,2015-11-28 10:47:35
581,2015-11-28,1900-01-01 11:02:24,malay,female,fat,44,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,6,9,no,43,3,8,2.940828808,101.7247489,2,1,25.441666666666663,87.75,4.570833333333334,2015-11-28 11:02:24
582,2015-11-28,1900-01-01 11:02:24,chinese,female,fat,46,no,no_kids,big,pink,traditional,red,long sleeve,red,long,blankets,5,7,yes,43,1,13,2.958265135,101.6873226,2,1,25.53333333333333,88.45833333333333,4.570833333333334,2015-11-28 11:02:24
583,2015-11-28,1900-01-01 11:02:30,indian,female,moderate,37,yes,young,big,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,no,22,5,21,2.971401724,101.6875194,2,1,25.633333333333336,88.45833333333333,4.570833333333334,2015-11-28 11:02:30
584,2015-11-28,1900-01-01 11:02:30,indian,female,moderate,43,yes,baby,big,white,casual,yellow,short_sleeve,brown,short,clothes,3,9,no,13,3,13,2.922645674,101.6643563,2,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 11:02:30
585,2015-11-28,1900-01-01 11:02:30,chinese,female,fat,48,yes,toddler,big,red,casual,red,short_sleeve,green,short,clothes,6,8,no,55,4,7,2.955160058,101.6803372,2,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 11:02:30
586,2015-11-28,1900-01-01 11:02:30,indian,female,moderate,37,yes,young,big,black,casual,purple,short_sleeve,white,long,clothes,4,8,no,53,5,12,2.932437877,101.6309001,3,1,26.0,86.875,4.1125,2015-11-28 11:02:30
587,2015-11-28,1900-01-01 11:02:30,indian,female,moderate,52,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,38,1,12,2.92449831,101.7305641,2,1,25.29583333333333,87.75,4.570833333333334,2015-11-28 11:02:30
588,2015-11-28,1900-01-01 11:02:30,indian,female,fat,39,no,no_kids,big,white,traditional,pink,short_sleeve,black,long,blankets,4,8,no,37,0,10,2.959347135,101.7170518,2,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 11:02:30
589,2015-11-28,1900-01-01 11:02:49,chinese,female,moderate,38,no,no_kids,big,blue,casual,white,short_sleeve,grey,long,blankets,3,7,no,56,2,19,2.904763127,101.6316718,1,1,26.0,86.875,4.1125,2015-11-28 11:02:49
590,2015-11-28,1900-01-01 11:02:49,chinese,female,fat,42,no,no_kids,big,blue,casual,brown,long sleeve,black,long,clothes,6,7,no,13,1,8,2.924931051,101.6847688,3,1,25.79583333333333,87.75,4.1125,2015-11-28 11:02:49
591,2015-11-28,1900-01-01 11:02:49,indian,female,moderate,41,no,no_kids,big,white,casual,white,short_sleeve,black,long,blankets,3,10,no,39,1,11,2.966777948,101.6741101,3,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 11:02:49
592,2015-11-28,1900-01-01 11:02:49,indian,female,moderate,47,no,no_kids,big,black,casual,black,short_sleeve,green,short,blankets,4,7,no,46,3,15,2.923326498,101.6962434,2,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 11:02:49
593,2015-11-28,1900-01-01 11:02:49,indian,female,moderate,29,no,no_kids,big,purple,casual,white,short_sleeve,black,long,blankets,3,7,no,29,3,7,2.967124392,101.7161176,2,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 11:02:49
594,2015-11-28,1900-01-01 11:03:01,indian,female,fat,46,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,18,1,14,2.963065577,101.6500891,3,1,25.4875,88.45833333333333,4.570833333333334,2015-11-28 11:03:01
595,2015-11-28,1900-01-01 11:03:01,indian,female,fat,36,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,31,5,11,2.91193509,101.6930298,2,1,25.79583333333333,87.75,4.1125,2015-11-28 11:03:01
596,2015-11-28,1900-01-01 11:03:01,chinese,female,moderate,34,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,4,7,no,38,2,15,2.951923534,101.7417901,2,1,25.3875,88.45833333333333,4.570833333333334,2015-11-28 11:03:01
597,2015-11-28,1900-01-01 11:03:01,chinese,female,moderate,51,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,4,7,no,47,2,10,2.929132654,101.6695923,3,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 11:03:01
598,2015-11-28,1900-01-01 11:03:01,indian,female,moderate,51,yes,young,big,red,casual,white,short_sleeve,blue,short,clothes,3,7,no,25,5,9,2.93922722,101.7097454,3,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 11:03:01
599,2015-11-28,1900-01-01 11:03:57,indian,male,fat,44,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,5,8,no,25,4,14,2.942736363,101.7142655,2,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 11:03:57
600,2015-11-28,1900-01-01 11:03:57,chinese,female,moderate,33,no,no_kids,big,blue,casual,orange,short_sleeve,grey,long,blankets,3,7,no,17,2,18,2.929746815,101.7307794,2,1,25.34166666666667,87.75,4.570833333333334,2015-11-28 11:03:57
601,2015-11-28,1900-01-01 11:03:57,chinese,female,fat,46,no,no_kids,big,blue,casual,brown,long sleeve,black,long,blankets,5,7,no,25,0,7,2.915943763,101.665955,1,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 11:03:57
602,2015-11-28,1900-01-01 11:03:57,indian,female,fat,45,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,40,0,11,2.957260875,101.6683007,3,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 11:03:57
603,2015-11-28,1900-01-01 11:33:31,indian,female,moderate,45,no,no_kids,big,green,casual,blue,short_sleeve,blue_jeans,short,clothes,5,9,yes,48,0,21,2.949879983,101.6626198,3,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 11:33:31
604,2015-11-28,1900-01-01 12:15:39,indian,female,thin,50,yes,young,small,white,casual,white,short_sleeve,black,short,blankets,5,7,no,45,5,13,2.916232551,101.6641547,2,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 12:15:39
605,2015-11-28,1900-01-01 12:22:57,malay,female,moderate,37,no,no_kids,big,red,casual,orange,long sleeve,black,long,clothes,5,8,no,34,1,15,2.965186824,101.6831585,1,1,25.53333333333333,88.45833333333333,4.570833333333334,2015-11-28 12:22:57
606,2015-11-28,1900-01-01 12:50:13,indian,female,thin,40,yes,young,big,black,casual,black,short_sleeve,white,short,clothes,3,9,yes,44,4,14,2.918912231,101.6666117,1,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 12:50:13
607,2015-11-28,1900-01-01 12:50:13,foreigner,female,thin,44,yes,baby,big,pink,formal,yellow,long sleeve,black,long,clothes,3,7,yes,48,2,21,2.90333921,101.718155,1,1,25.79583333333333,87.75,4.1125,2015-11-28 12:50:13
608,2015-11-28,1900-01-01 13:01:41,malay,female,fat,52,no,no_kids,big,red,formal,red,short_sleeve,black,long,clothes,6,8,no,57,5,10,2.918930577,101.6994197,3,1,25.741666666666664,87.75,4.1125,2015-11-28 13:01:41
609,2015-11-28,1900-01-01 13:01:41,indian,male,fat,51,no,no_kids,big,purple,casual,black,short_sleeve,blue_jeans,long,clothes,6,7,no,45,5,16,2.9049017,101.7274926,2,1,25.79583333333333,87.75,4.1125,2015-11-28 13:01:41
610,2015-11-28,1900-01-01 13:01:41,chinese,male,moderate,49,no,no_kids,big,white,casual,white,short_sleeve,black,short,clothes,6,8,yes,18,3,17,2.916256362,101.6290349,1,1,26.066666666666663,86.875,4.1125,2015-11-28 13:01:41
611,2015-11-28,1900-01-01 13:56:34,indian,male,moderate,40,yes,young,big,blue,casual,white,short_sleeve,black,long,clothes,4,7,no,28,0,16,2.924212207,101.7376962,1,1,25.541666666666668,87.75,4.570833333333334,2015-11-28 13:56:34
612,2015-11-28,1900-01-01 14:50:23,malay,female,fat,46,no,no_kids,big,black,casual,orange,long sleeve,white,long,clothes,6,9,no,35,4,14,2.921514148,101.688213,1,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 14:50:23
613,2015-11-28,1900-01-01 14:50:23,chinese,male,fat,42,no,no_kids,big,blue,casual,white,short_sleeve,black,short,clothes,3,9,yes,60,5,16,2.931629399,101.6633854,3,1,25.59583333333333,87.75,4.570833333333334,2015-11-28 14:50:23
614,2015-11-28,1900-01-01 14:53:57,chinese,female,moderate,52,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,short,clothes,4,7,no,19,1,19,2.968009855,101.722093,1,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 14:53:57
615,2015-11-28,1900-01-01 14:53:57,indian,female,fat,55,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,9,no,26,2,11,2.956438008,101.6908981,2,1,25.6875,88.45833333333333,4.570833333333334,2015-11-28 14:53:57
616,2015-11-28,1900-01-01 14:56:42,indian,female,fat,36,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,38,3,14,2.96084098,101.6828673,3,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 14:56:42
617,2015-11-28,1900-01-01 14:56:42,indian,female,fat,41,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,4,7,no,20,1,10,2.935683436,101.6870614,1,1,25.79583333333333,87.75,4.1125,2015-11-28 14:56:42
618,2015-11-28,1900-01-01 14:56:42,indian,female,moderate,44,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,36,3,9,2.919716262,101.7380717,1,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 14:56:42
619,2015-11-28,1900-01-01 14:56:42,indian,female,fat,36,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,10,no,55,4,13,2.921243909,101.6519831,2,1,25.79583333333333,87.75,4.1125,2015-11-28 14:56:42
620,2015-11-28,1900-01-01 14:58:17,indian,female,moderate,49,no,no_kids,small,white,casual,white,short_sleeve,red,short,clothes,6,10,no,57,5,12,2.920194801,101.7254579,2,1,25.241666666666664,87.70833333333333,4.570833333333334,2015-11-28 14:58:17
621,2015-11-28,1900-01-01 14:58:17,chinese,female,moderate,55,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,12,3,19,2.956901911,101.6791505,2,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 14:58:17
622,2015-11-28,1900-01-01 14:58:17,indian,female,moderate,29,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,48,4,13,2.90410938,101.744252,2,1,25.79583333333333,87.75,4.1125,2015-11-28 14:58:17
623,2015-11-28,1900-01-01 14:58:17,indian,female,moderate,32,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,no,29,2,11,2.912415375,101.7295008,3,1,25.79583333333333,87.75,4.1125,2015-11-28 14:58:17
624,2015-11-28,1900-01-01 14:58:17,indian,female,moderate,55,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,11,4,19,2.957823618,101.7397833,3,1,25.73333333333333,88.45833333333333,4.570833333333334,2015-11-28 14:58:17
625,2015-11-28,1900-01-01 15:01:51,indian,female,moderate,53,yes,no_kids,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,46,2,8,2.957241351,101.6677904,2,1,25.587499999999995,88.45833333333333,4.570833333333334,2015-11-28 15:01:51
626,2015-11-28,1900-01-01 15:01:51,indian,female,fat,35,yes,young,small,black,casual,white,short_sleeve,black,short,clothes,5,9,yes,55,0,10,2.9193668,101.6732867,1,1,25.79583333333333,87.75,4.1125,2015-11-28 15:01:51
627,2015-11-28,1900-01-01 16:16:37,foreigner,female,moderate,38,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,3,10,no,19,0,18,2.917350483,101.7138555,3,1,25.541666666666668,87.75,4.570833333333334,2015-11-28 16:16:37
628,2015-11-28,1900-01-01 16:16:37,chinese,male,moderate,54,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,4,8,yes,32,2,20,2.960956877,101.705177,2,1,25.6875,88.45833333333333,4.570833333333334,2015-11-28 16:16:37
629,2015-11-28,1900-01-01 18:01:45,foreigner,male,fat,54,no,no_kids,big,red,formal,blue,long sleeve,black,long,blankets,4,10,no,42,3,21,2.916161793,101.6329052,1,1,26.066666666666663,86.875,4.1125,2015-11-28 18:01:45
630,2015-11-28,1900-01-01 18:01:45,chinese,male,fat,45,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,7,no,13,5,18,2.943742008,101.6833709,2,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 18:01:45
631,2015-11-28,1900-01-01 18:39:28,chinese,male,fat,40,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,9,yes,12,1,8,2.917113839,101.6721468,1,1,25.741666666666664,87.75,4.1125,2015-11-28 18:39:28
632,2015-11-28,1900-01-01 18:39:28,foreigner,male,fat,37,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,9,no,36,2,12,2.941018669,101.7035725,2,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 18:39:28
633,2015-11-28,1900-01-01 18:39:28,foreigner,male,fat,28,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,40,2,14,2.93648461,101.7437368,3,1,25.64166666666667,87.75,4.570833333333334,2015-11-28 18:39:28
634,2015-11-28,1900-01-01 19:20:25,indian,male,fat,39,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,7,no,57,5,16,2.906378735,101.7065735,2,1,25.741666666666664,87.75,4.1125,2015-11-28 19:20:25
635,2015-11-28,1900-01-01 19:20:54,indian,male,fat,38,yes,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,56,0,14,2.966765123,101.6565403,1,1,25.33333333333333,88.45833333333333,4.570833333333334,2015-11-28 19:20:54
636,2015-11-28,1900-01-01 19:20:54,chinese,male,moderate,37,no,no_kids,big,red,casual,white,short_sleeve,blue,short,clothes,3,10,yes,57,1,21,2.918093308,101.7189174,3,1,25.441666666666663,87.75,4.570833333333334,2015-11-28 19:20:54
637,2015-11-28,1900-01-01 19:37:03,foreigner,male,fat,55,no,no_kids,big,red,casual,white,short_sleeve,black,long,blankets,6,7,no,51,3,10,2.937165184,101.7462031,1,1,25.741666666666664,87.75,4.1125,2015-11-28 19:37:03
638,2015-11-28,1900-01-01 19:41:26,indian,female,fat,47,no,no_kids,big,white,formal,white,long sleeve,black,long,blankets,6,8,yes,21,1,20,2.9443521,101.7380468,2,1,25.59583333333333,87.75,4.570833333333334,2015-11-28 19:41:26
639,2015-11-28,1900-01-01 20:13:04,chinese,female,fat,32,yes,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,10,yes,46,2,15,2.903999468,101.6468071,3,1,25.86666666666667,86.875,4.570833333333334,2015-11-28 20:13:04
640,2015-11-28,1900-01-01 21:02:03,chinese,female,moderate,53,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,8,no,33,0,11,2.951017612,101.6778879,2,1,25.633333333333336,88.45833333333333,4.570833333333334,2015-11-28 21:02:03
641,2015-11-28,1900-01-01 21:02:03,indian,female,thin,40,no,no_kids,big,purple,casual,brown,long sleeve,black,long,blankets,6,7,yes,40,4,11,2.96161758,101.6793631,3,1,25.53333333333333,88.45833333333333,4.570833333333334,2015-11-28 21:02:03
642,2015-11-28,1900-01-01 21:07:53,chinese,male,fat,48,no,no_kids,big,pink,casual,white,short_sleeve,black,short,clothes,5,7,no,38,0,18,2.953016497,101.6956509,1,1,25.787500000000005,88.45833333333333,4.1125,2015-11-28 21:07:53
643,2015-11-28,1900-01-01 21:07:03,chinese,female,moderate,29,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,10,no,60,1,7,2.911532141,101.7136628,1,1,25.741666666666664,87.75,4.570833333333334,2015-11-28 21:07:03
644,2015-11-28,1900-01-01 21:44:36,indian,male,fat,39,no,no_kids,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,5,7,no,39,2,16,2.952553114,101.6422005,1,1,25.933333333333334,87.95833333333333,4.1125,2015-11-28 21:44:36
645,2015-11-28,1900-01-01 22:12:27,indian,male,fat,46,no,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,8,no,41,4,20,2.942448724,101.6682981,1,1,25.741666666666664,87.75,4.1125,2015-11-28 22:12:27
646,2015-11-28,1900-01-01 22:12:27,indian,male,moderate,53,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,18,1,11,2.935239996,101.6786346,1,1,25.695833333333336,87.75,4.570833333333334,2015-11-28 22:12:27
647,2015-11-28,1900-01-01 22:12:27,foreigner,male,moderate,40,no,no_kids,big,black,casual,brown,short_sleeve,orange,long,blankets,3,7,yes,13,0,9,2.91047392,101.6472204,1,1,25.8,86.875,4.570833333333334,2015-11-28 22:12:27
648,2015-11-28,1900-01-01 22:17:54,chinese,male,fat,42,no,no_kids,big,red,casual,orange,short_sleeve,blue_jeans,long,clothes,4,7,no,43,3,18,2.909217289,101.6513053,3,1,25.79583333333333,87.75,4.1125,2015-11-28 22:17:54
649,2015-11-28,1900-01-01 23:04:39,indian,male,moderate,55,no,no_kids,big,orange,formal,blue,short_sleeve,black,long,clothes,6,8,no,18,5,18,2.962770274,101.631379,1,1,25.933333333333334,87.95833333333333,4.1125,2015-11-28 23:04:39
650,2015-11-28,1900-01-01 23:04:39,indian,male,moderate,38,no,no_kids,big,green,casual,purple,short_sleeve,brown,long,clothes,3,9,no,31,2,11,2.933335195,101.72351,3,1,25.041666666666668,87.70833333333333,4.570833333333334,2015-11-28 23:04:39
651,2015-11-28,1900-01-01 23:04:39,indian,male,fat,41,no,no_kids,big,white,casual,red,short_sleeve,yellow,short,clothes,3,7,no,46,5,8,2.910158031,101.6554901,3,1,25.741666666666664,87.75,4.570833333333334,2015-11-28 23:04:39
652,2015-11-28,1900-01-01 23:04:39,indian,male,fat,55,no,no_kids,big,orange,formal,purple,short_sleeve,black,long,clothes,4,10,no,46,1,13,2.954026725,101.7053091,1,1,25.73333333333333,88.45833333333333,4.1125,2015-11-28 23:04:39
653,2015-11-28,1900-01-01 23:14:19,indian,male,fat,35,no,no_kids,big,black,casual,green,short_sleeve,grey,long,clothes,4,8,no,42,1,20,2.94252653,101.6488364,1,1,26.0,86.875,4.1125,2015-11-28 23:14:19
654,2015-11-28,1900-01-01 23:18:29,indian,female,thin,44,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,9,no,27,3,11,2.958719478,101.6452496,3,1,25.8875,87.95833333333333,4.1125,2015-11-28 23:18:29
